,Comment,Type
433,"Ngoài ra, triệu chứng tương đối hay gặp là ngủ ngáy, hay người thường thức giấc vào ban đêm, có thể đi tiểu 3-4 lần, ngủ không ngon giấc; ban ngày ngủ dậy mệt mỏi, đau đầu buổi sáng, không sảng khoái, khó tập trung.",0.0
434,"Do đó, hãy tập thói quen ngủ đúng giờ, đều đặn, hạn chế ngủ thất thường. Đồng thời tránh dùng điện thoại, máy tính trước khi ngủ để có giấc ngủ sâu, ngủ ngon.",0.0
435,"Đối với những người có các biểu hiện lâm sàng như trên, cần đến cơ sở y tế chuyện khoa để được kịp thời thăm khám, chẩn đoán bệnh từ đó có phương án điều trị hợp lý.",0.0
436,"PV: Ông cũng đã làm việc cùng các chuyên gia về lĩnh vực này của Bệnh viện đa khoa Quốc tế Vinmec Times City, đánh giá của ông về đội ngũ chuyên gia, bác sỹ tại đây?",0.0
437,"BS Francis Martin: Qua làm việc cùng và xem lại các kết quả đo đa ký giấc ngủ, chẩn đoán bệnh của các chuyên gia tại Bệnh viện đa khoa Quốc tế Vinmec Times City, tôi nhận thấy các bác sĩ của bệnh viện được đào tạo chắc về kiến thức bệnh lý hội chứng ngừng thở khi ngủ.",0.0
438,"Bên cạnh đó, hiện nay hệ thống trang thiết bị để tầm soát, phát hiện sớm hội chứng ngừng thở khi ngủ tại Bệnh viện đa khoa Quốc tế Vinmec Times City  tương đối hiện đại, đồng bộ. Theo đó, thông qua hai máy đa ký giấc ngủ và đa ký hô hấp được trang bị tại Bệnh viện đa khoa Quốc tế Vinmec Times City, các chuyên gia có thể phát hiện sớm, chẩn đoán bệnh nhanh chóng.",0.0
439,PV: Xin trân trọng cảm ơn ông!,0.0
440,"Đoạn video ghi lại cảnh con cá sấu con phát hiện ra một con cua lớn đang lang thang liền lao vào tấn công. Nó giữ chặt càng con cua và lật mình. Tuy nhiên bộ hàm non nớt của nó không đủ khỏe để phá vỡ lớp mai cứng trắc của con cua lớn, cũng không thể cắn đứt càng con cua.",0.0
441,"Ngay sau đó, con cua đã phản công, kẹp chặt càng vào bộ hàm của đối phương. Con cá sấu đau đớn không thể khép hàm lại quằn quại trên mặt đất.",0.0
442,"Sau kỳ Asian Cup 2019 thành công khi góp một phần sức lực giúp ĐTQG Việt Nam giành quyền vào tứ kết, Quế Ngọc Hải trở về nước với nhiều kỳ vọng nơi NHM. V.League 2019, chia tay với đội bóng đá dìu dắt anh từ khi chập chững vào nghề và làm nên tên tuổi của mình là SLNA, Ngọc Hải chính thức đầu quân cho đội bóng thủ đô Viettel với phí lót tay cực khủng 3 tỷ/năm.",0.0
443,"NHM bóng đá Việt Nam nói chung và các CĐV của Viettel nói riêng rất kỳ vọng vào bản hợp đồng bom tấn này. Tuy nhiên, suốt thời gian qua, những gì mà đội trưởng của ĐTQG Việt Nam làm được cho đội bóng mới lại không nhiều. Cụ thể, Quế Ngọc Hải làm thì ít mà phá thì nhiều khi anh bị treo giò đến 5 trận sau 10 vòng đấu do pha vào bóng thô bạo với đồng nghiệp bên kia chiến tuyến.",0.0
444,"Chứng kiến màn trình diễn thảm họa của Ngọc Hải trong màu áo mới, một số CĐV thẳng thắng nhận định ở thời điểm hiện tại, tân binh của Viettel không đủ trình độ và tư cách để khoác lên mình màu áo của ĐTQG. Thay vì những pha xử lý đẳng cấp như thường lệ trong màu áo ĐTQG, Ngọc Hải dường như đã đánh mất chính mình và trở lại ""kiếp tiều phu"". ",0.0
445,"Ngay ở vòng đầu khai màn, trung vệ Quế Ngọc Hải, tân binh của Viettel có tình huống vào bóng cầu thủ Dominik Schmitt bên phía SHB Đà Nẵng khiến cầu thủ này gãy xương sườn. Tiếp đến, ở vòng 3, đội trưởng của ĐTQG Việt Nam lại đạp vào ống đồng Văn Kiên bên phía Hà Nội FC. Dù không phải nhận án phạt trên sân nhưng sau đó Ngọc Hải đã bị Ban Kỷ luật VFF treo giò 4 trận.",0.0
446,"Qua những màn trình diễn mờ nhạt cùng lối chơi ác ý, nhiều người đặt ra nghi vấn rằng liệu triệu tập Ngọc Hải tham dự King's Cup 2019 có hợp lý?",0.0
447,"Tuy nhiên, công bằng mà nói, ở thời điểm hiện tại, Quế Ngọc Hải là một trong những trung vệ tốt của bóng đá Việt Nam thời gian qua. Nếu không có sự chắc chắn của anh thì ĐTQG Việt Nam đã nhiều lần phải đối mặt với những tình huống tấn công cực kỳ nguy hiểm của đối phương.",0.0
448,"Ở thời điểm hiện tại, có vẻ như, trung vệ của CLB Viettel đang lúng túng trong việc tranh cướp bóng quyết liệt hay nhẹ nhàng. Cũng có thể, khi chuyển về CLB mới, Ngọc Hải muốn nhanh chóng khẳng định bản thân cùng với cái mác ""thương vụ bom tấn"" khiến anh gặp áp lực nặng nề. Vậy nên, càng muốn thể hiện mình Ngọc Hải càng mắc phải những sai lầm dẫn đến phải thực hiện những tình huống phạm lỗi.",0.0
449,"Việc Ngọc Hải có xứng đáng được triệu tập lên tuyển không? với những gì đã làm được tại AFF Suzuki Cup hay Asian Cup, anh hoàn toàn xứng đáng. Dù có mắc phải những sai lầm nhưng Quế Ngọc Hải vẫn là một trung vệ cứng, có bản lĩnh của bóng đá Việt Nam. Anh là trụ cột, là chỗ dựa vững chắc cho những người đồng đội trẻ tuổi tự tin thi đấu nên việc có triệu tập anh hay không thì chúng ta không thể biết và có quyền quyết định. Hãy để người có chuyên môn, hiểu rõ các học trò của mình nhất là HLV Park Hang-seo suy nghĩ và đưa ra lựa chọn cuối cùng.  ",0.0
450,"Chuối hột còn được gọi là chuối chát, tên khoa học Musabalbisiana Golla, họ Chuối (Musacea). Ngoài các thành phần chất dinh dưỡng tốt như: Đường, sinh tố, chất xơ, trong chuối hột xanh còn có chứa hàm lượng chất tanin cao, vì vậy chuối có vị chát nhiều hơn ngọt.

Chuối hột có tác dụng giải độc, lương huyết, dân gian hay dùng để chữa đau lưng nhức mỏi; trái chuối hột xanh chữa hắc lào, vỏ trái chuối hột chữa kiết lỵ, củ chuối hột chữa cảm nắng, sốt cao…

Chữa sỏi thận: chuối hột già còn xanh (để cả vỏ) 7 quả, thái mỏng, phơi khô, sao vàng, hạ thổ sau đó sắc với ba bát nước ăn cơm, còn 1 bát, uống lúc còn nóng khi no. Mỗi lần 1 bát, ngày 4 bát. Hay có thể cho vào ấm, đổ nước sôi và hãm như hãm trà. Ngày uống 3 - 4 ấm. Chỉ cần uống trong một thời gian khoảng 1 tháng, sỏi thận sẽ tan và tống ra ngoài theo đường tiểu tiện.

Chữa sỏi tiết niệu từ hạt chuối hột: chọn chuối thật chín, lấy hạt phơi khô, tán nhỏ nấu lấy nước uống. Cho 7 muỗng cà phê bột hạt chuối vào 2 lít nước đun nhỏ lửa, khi còn 2/3 nước là được. Uống hàng ngày như uống nước trà liền trong 2 - 3 tháng, cho kết quả khá tốt.

Chữa sỏi thận, bàng quang: dùng chuối hột già còn xanh (nhiều, ít tùy), thái thành từng khoanh mỏng, sao thật khô, hạ thổ 48 giờ rồi tán thành bột mịn. Uống mỗi lần 12g, ngày uống 3 lần. Sau hai tháng uống liên tục, sỏi có thể tan hết, thận, bàng quang trở lại bình thường.

Chữa đái tháo đường: chuối hột già còn xanh (để cả vỏ) thái lát mỏng, phơi khô, tán nhỏ, hãm với nước sôi như pha trà, uống hàng ngày, uống lúc còn nóng.

Chữa huyết áp cao do bệnh thận và với người béo: dùng chuối hột sắp chín (để cả vỏ) thái lát mỏng, phơi khô kỹ, sao qua chừng một nắm. Kết hợp cùng củ ráy rừng gọt vỏ, thái lát, ngâm ngập trong nước gạo đặc 2 giờ, rửa sạch, phơi khô, sao nhỏ lửa (sao kỹ), lượng bằng 1/3 lượng chuối hột. Cả hai thứ sắc với 3 bát nước lấy một bát, uống ngày hai lần.",0.0
451,"Trị trẻ em táo bón: lấy 1 - 2 trái chuối chín đem vùi vào bếp lửa, khi vỏ quả ngả màu đen, ruột chín nhũn thì lấy ra để nguội, cho trẻ ăn, khoảng mươi phút sau là đi đại tiện được.

Trị sỏi bàng quang: trái chuối hột xanh thái mỏng, sấy khô, sao vàng, hạ thổ trong vài ngày, mỗi lần dùng 50-100g sắc với 400ml nước, uống làm 2 lần trong ngày vào lúc no. Có thể dùng dạng nước hãm như pha trà mà uống.

Trị bệnh thống phong (bệnh gút): quả chuối hột (rừng) 3g, củ ráy (rừng) 4g, khổ qua 1g, tỳ giải 2g. Sao vàng hạ thổ, đóng gói 10g/gói, ngày uống 2 - 3 gói pha nước đun sôi uống, không được cho đường vào.",0.0
452,"Xổ giun: quả chuối hột chín ăn vào lúc đói thấy ra giun.

Không được ăn quả chuối rừng còn xanh (chưa chín) vì rất dễ bị ngộ độc hoặc táo bón nặng vì quá nhiều chất tanin.

Hỗ trợ ổn định đường huyết: chọn cây chuối hột có bắp đang nhú, cắt ngang cây (cách mặt đất 20 - 25 cm) và khoét một lỗ rỗng to ở thân chuối, để một đêm, sáng hôm sau múc nước từ lỗ rỗng (do gốc thân cây chuối tiết ra) mà uống. Dùng thường xuyên sẽ ổn định được đường huyết.
Theo tài liệu nước ngoài, nước sắc thân và lá chuối hột có tác dụng lợi tiểu chữa phù thũng.",0.0
453,"Rượu chuối hột: 1 kg chuối hột rừng ngâm khoảng 2 - 2,5 lít rượu ngon 40 - 45 độ, rượu có vị ngọt thơm, màu vàng nhạt. Dùng chữa bệnh thận, sỏi thận, đái tháo đường, đau lưng, nhức mỏi xương khớp, tráng dương, tăng cường sức khỏe phái mạnh, giải nhiệt, bệnh dạ dày, kích thích tiêu hóa, bổ thận, lợi tiểu, trị kém ăn, kém ngủ, bồi bổ cơ thể…",0.0
454,"Tuy nhiên, để cho rượu chuối ngon và hấp dẫn, cần chế biến mới đạt yêu cầu.

Cách ngâm rượu chuối hột ngon:",0.0
455,"Chuối phải thật chín, thái mỏng, phơi nắng (nhớ là phải giữ không cho ruồi nhặng bu vào và bụi bay vào), phơi càng khô càng tốt. Rượu ngâm phải là rượu trắng, không pha tạp (thường gọi làrượu cốt,rượu nguyên chất, nồng độ phải > 40 độ).
Đồ ngâm rượu phải là thủy tinh, rửa sạch. Bỏ chuối vào, chuối chiếm 1/3 lọ, đổ rượu đầy 2/3 lọ, để lại 1/3 chân không cho chuối nở. Đậy kỹ nắp, 100 (3 tháng 10 ngày) ngày sau là uống được , để càng lâu càng tốt.",0.0
456,"Rượu chuối hột được xếp vào loại rượu thuốc, không nên ngâm uống để nhậu xỉn.",0.0
457,"Rượu chuối hột để hỗ trợ điều trị bệnh sạn thận, bổ thận: liều lượng mỗi bữa ăn 1/2 tách uống trà (10 - 20ml).",0.0
458,"Các vị thuốc gia giảm phải theo từng người: cao, hạ huyết áp, nhiệt, hàn, cần bổ khí, cần bổ huyết… không nên tùy tiện dùng sẽ phản tác dụng.",0.0
